date,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2007-08-14,combined,ust2y,lev_money,182538,242480,30176,-59942,17343,,,36,25,1037499
2007-08-14,combined,ust2y,other_rept,41935,42388,5201,-453,-13939,,,9,14,1037499
2007-08-14,combined,ust2y,nonrept,128719,93626,,35093,-1711,,,,,1037499
2007-08-21,combined,ust2y,dealer,170525,173349,39204,-2824,87384,,,33,23,985366
2007-08-21,combined,ust2y,asset_mgr,234741,288300,104055,-53559,-169069,,,41,25,985366
2007-08-21,combined,ust2y,lev_money,234521,167119,23730,67402,127344,,,34,23,985366
2007-08-21,combined,ust2y,other_rept,41979,58723,5693,-16744,-16291,,,14,12,985366
2007-08-21,combined,ust2y,nonrept,130919,125194,,5725,-29368,,,,,985366
2007-08-28,combined,ust2y,dealer,185371,92395,27561,92976,95800,,,29,20,979678
2007-08-28,combined,ust2y,asset_mgr,234830,401403,100323,-166573,-113014,,,44,28,979678
2007-08-28,combined,ust2y,lev_money,244986,173465,14497,71521,4119,,,41,22,979678
2007-08-28,combined,ust2y,other_rept,43390,62648,2479,-19258,-2514,,,11,12,979678
2007-08-28,combined,ust2y,nonrept,126241,104907,,21334,15609,,,,,979678
2007-09-04,combined,ust2y,dealer,177651,84962,28893,92689,-287,,,26,19,966889
2007-09-04,combined,ust2y,asset_mgr,239542,382169,84311,-142627,23946,,,48,25,966889
2007-09-04,combined,ust2y,lev_money,255472,187479,16115,67993,-3528,,,37,22,966889
2007-09-04,combined,ust2y,other_rept,40262,60976,2634,-20714,-1456,,,14,12,966889
2007-09-04,combined,ust2y,nonrept,122009,119350,,2659,-18675,,,,,966889
2007-09-11,combined,ust2y,dealer,151618,61931,23306,89687,-3002,,,28,18,922399
2007-09-11,combined,ust2y,asset_mgr,221975,409265,86533,-187290,-44663,,,49,27,922399
2007-09-11,combined,ust2y,lev_money,198910,129395,30954,69515,1522,,,36,26,922399
2007-09-11,combined,ust2y,other_rept,85975,67924,2729,18051,38765,,,16,13,922399
2007-09-11,combined,ust2y,nonrept,120399,110363,,10036,7377,,,,,922399
2007-09-18,combined,ust2y,dealer,146214,46609,25729,99605,9918,,,25,19,908644
2007-09-18,combined,ust2y,asset_mgr,251315,404471,77563,-153156,34134,,,47,25,908644
2007-09-18,combined,ust2y,lev_money,150570,133095,28870,17475,-52040,,,34,24,908644
2007-09-18,combined,ust2y,other_rept,94452,85721,2592,8731,-9320,,,16,13,908644
2007-09-18,combined,ust2y,nonrept,131342,103996,,27346,17310,,,,,908644
2007-09-25,combined,ust2y,dealer,160525,42883,21088,117642,18037,,,30,16,949393
2007-09-25,combined,ust2y,asset_mgr,278337,417706,76910,-139369,13787,,,49,23,949393
2007-09-25,combined,ust2y,lev_money,176588,168013,24387,8575,-8900,,,28,26,949393
2007-09-25,combined,ust2y,other_rept,74691,86333,3640,-11642,-20373,,,14,14,949393
2007-09-25,combined,ust2y,nonrept,133228,108434,,24794,-2552,,,,,949393
2007-10-02,combined,ust2y,dealer,144520,43635,20992,100885,-16757,,,27,14,932659
2007-10-02,combined,ust2y,asset_mgr,274743,402879,76251,-128136,11233,,,48,23,932659
2007-10-02,combined,ust2y,lev_money,186453,167450,20239,19003,10428,,,31,29,932659
2007-10-02,combined,ust2y,other_rept,60447,86763,4470,-26316,-14674,,,14,14,932659
2007-10-02,combined,ust2y,nonrept,144545,109981,,34564,9770,,,,,932659
2007-10-09,combined,ust2y,dealer,134567,72980,23014,61587,-39298,,,22,18,989249
2007-10-09,combined,ust2y,asset_mgr,329493,430132,83823,-100639,27497,,,51,26,989249
2007-10-09,combined,ust2y,lev_money,178562,187493,17873,-8931,-27934,,,34,28,989249
2007-10-09,combined,ust2y,other_rept,75565,61954,5769,13611,39927,,,18,14,989249
2007-10-09,combined,ust2y,nonrept,140583,106211,,34372,-192,,,,,989249
2007-10-16,combined,ust2y,dealer,138000,128961,23339,9039,-52548,,,20,23,1058345
2007-10-16,combined,ust2y,asset_mgr,353333,437653,87179,-84320,16319,,,56,25,1058345
2007-10-16,combined,ust2y,lev_money,180064,211844,22881,-31780,-22849,,,36,25,1058345
2007-10-16,combined,ust2y,other_rept,103956,55322,4768,48634,35023,,,18,13,1058345
2007-10-16,combined,ust2y,nonrept,144826,86399,,58427,24055,,,,,1058345
2007-10-23,combined,ust2y,dealer,139475,85717,24950,53758,44719,,,22,21,1032131
2007-10-23,combined,ust2y,asset_mgr,327660,440731,85068,-113071,-28751,,,52,26,1032131
2007-10-23,combined,ust2y,lev_money,185974,207465,23116,-21491,10289,,,36,27,1032131
2007-10-23,combined,ust2y,other_rept,93485,53518,8137,39967,-8667,,,16,15,1032131
2007-10-23,combined,ust2y,nonrept,144265,103427,,40838,-17589,,,,,1032131
2007-10-30,combined,ust2y,dealer,153777,113145,19267,40632,-13126,,,24,25,1041643
2007-10-30,combined,ust2y,asset_mgr,329100,423198,97436,-94098,18973,,,55,30,1041643
2007-10-30,combined,ust2y,lev_money,199185,205356,23595,-6171,15320,,,37,27,1041643
2007-10-30,combined,ust2y,other_rept,79701,53581,6195,26120,-13847,,,16,12,1041643
2007-10-30,combined,ust2y,nonrept,133388,99871,,33517,-7321,,,,,1041643
2007-11-06,combined,ust2y,dealer,198499,82741,18127,115758,75126,,,28,25,1099079
2007-11-06,combined,ust2y,asset_mgr,309096,487840,94817,-178744,-84646,,,53,30,1099079
2007-11-06,combined,ust2y,lev_money,226165,202705,28371,23460,29631,,,39,31,1099079
2007-11-06,combined,ust2y,other_rept,78742,76738,7275,2004,-24116,,,14,16,1099079
2007-11-06,combined,ust2y,nonrept,137987,100465,,37522,4005,,,,,1099079
2007-11-13,combined,ust2y,dealer,197390,71781,26180,125609,9851,,,24,28,1067046
2007-11-13,combined,ust2y,asset_mgr,290934,474796,102663,-183862,-5118,,,48,31,1067046
2007-11-13,combined,ust2y,lev_money,220935,164436,28175,56499,33039,,,38,27,1067046
2007-11-13,combined,ust2y,other_rept,62803,69084,6833,-6281,-8285,,,13,16,1067046
2007-11-13,combined,ust2y,nonrept,131133,123099,,8034,-29488,,,,,1067046
2007-11-20,combined,ust2y,dealer,214270,57972,29893,156298,30689,,,27,26,1035548
2007-11-20,combined,ust2y,asset_mgr,261502,476442,97351,-214940,-31078,,,48,29,1035548
2007-11-20,combined,ust2y,lev_money,213940,157744,21032,56196,-303,,,42,29,1035548
2007-11-20,combined,ust2y,other_rept,57473,61498,6456,-4025,2256,,,16,17,1035548
2007-11-20,combined,ust2y,nonrept,133632,127162,,6470,-1564,,,,,1035548
2007-11-27,combined,ust2y,dealer,222701,57674,47911,165027,8729,,,24,24,1109244
2007-11-27,combined,ust2y,asset_mgr,220776,487692,111551,-266916,-51976,,,43,33,1109244
2007-11-27,combined,ust2y,lev_money,277944,149621,33598,128323,72127,,,44,31,1109244
2007-11-27,combined,ust2y,other_rept,56540,72113,13528,-15573,-11548,,,13,19,1109244
2007-11-27,combined,ust2y,nonrept,124695,135555,,-10860,-17330,,,,,1109244
2007-12-04,combined,ust2y,dealer,158166,60010,49533,98156,-66871,,,24,23,1015228
2007-12-04,combined,ust2y,asset_mgr,227861,423825,95065,-195964,70952,,,52,28,1015228
2007-12-04,combined,ust2y,lev_money,292160,139837,25074,152323,24000,,,44,26,1015228
2007-12-04,combined,ust2y,other_rept,46826,83441,7594,-36615,-21042,,,8,25,1015228
2007-12-04,combined,ust2y,nonrept,112948,130849,,-17901,-7041,,,,,1015228
2007-12-11,combined,ust2y,dealer,158022,67280,37511,90742,-7414,,,25,26,1037371
2007-12-11,combined,ust2y,asset_mgr,232118,439713,95491,-207595,-11631,,,49,33,1037371
2007-12-11,combined,ust2y,lev_money,290115,147734,32585,142381,-9942,,,44,27,1037371
2007-12-11,combined,ust2y,other_rept,51145,93124,11289,-41979,-5364,,,12,26,1037371
2007-12-11,combined,ust2y,nonrept,129096,112645,,16451,34352,,,,,1037371
2007-12-18,combined,ust2y,dealer,168997,79873,40796,89124,-1618,,,25,26,1036262
2007-12-18,combined,ust2y,asset_mgr,256661,459367,100959,-202706,4889,,,47,29,1036262
2007-12-18,combined,ust2y,lev_money,237941,122533,35239,115408,-26973,,,43,26,1036262
2007-12-18,combined,ust2y,other_rept,60487,88254,12301,-27767,14212,,,14,21,1036262
2007-12-18,combined,ust2y,nonrept,122881,96941,,25940,9489,,,,,1036262
2007-12-24,combined,ust2y,dealer,178863,68798,43379,110065,20941,,,26,26,1026434
2007-12-24,combined,ust2y,asset_mgr,260349,479908,100680,-219559,-16853,,,48,28,1026434
2007-12-24,combined,ust2y,lev_money,240589,117649,30604,122940,7532,,,38,27,1026434
2007-12-24,combined,ust2y,other_rept,57382,83944,2985,-26562,1205,,,15,19,1026434
2007-12-24,combined,ust2y,nonrept,111602,98487,,13115,-12825,,,,,1026434
2007-12-31,combined,ust2y,dealer,174474,65003,43617,109471,-594,,,25,26,1005764
2007-12-31,combined,ust2y,asset_mgr,258332,476589,101990,-218257,1302,,,49,27,1005764
2007-12-31,combined,ust2y,lev_money,217940,115275,27853,102665,-20275,,,40,26,1005764
2007-12-31,combined,ust2y,other_rept,62405,80764,2832,-18359,8203,,,13,19,1005764
2007-12-31,combined,ust2y,nonrept,116322,91842,,24480,11365,,,,,1005764
2008-01-08,combined,ust2y,dealer,132946,59730,59949,73216,-36255,,,24,22,1065764
2008-01-08,combined,ust2y,asset_mgr,282419,509187,104735,-226768,-8511,,,49,28,1065764
2008-01-08,combined,ust2y,lev_money,211055,132576,30524,78479,-24186,,,39,30,1065764
2008-01-08,combined,ust2y,other_rept,100968,67210,3378,33758,52117,,,16,17,1065764
2008-01-08,combined,ust2y,nonrept,139790,98476,,41314,16834,,,,,1065764
2008-01-15,combined,ust2y,dealer,116327,73154,52856,43173,-30043,,,30,28,1114285
2008-01-15,combined,ust2y,asset_mgr,274432,555645,102711,-281213,-54445,,,47,30,1114285
2008-01-15,combined,ust2y,lev_money,271019,119605,33610,151414,72935,,,45,28,1114285
2008-01-15,combined,ust2y,other_rept,101374,64171,4140,37203,3445,,,18,16,1114285
2008-01-15,combined,ust2y,nonrept,157816,108393,,49423,8109,,,,,1114285
2008-01-22,combined,ust2y,dealer,266454,53865,51020,212589,169416,,,31,24,1272906
2008-01-22,combined,ust2y,asset_mgr,274704,519399,109140,-244695,36518,,,47,33,1272906
2008-01-22,combined,ust2y,lev_money,236144,122022,41330,114122,-37292,,,48,30,1272906
2008-01-22,combined,ust2y,other_rept,101620,74752,7498,26868,-10335,,,13,18,1272906
2008-01-22,combined,ust2y,nonrept,184996,293881,,-108885,-158308,,,,,1272906
2008-01-29,combined,ust2y,dealer,253206,80523,38339,172683,-39906,,,34,21,1207432
2008-01-29,combined,ust2y,asset_mgr,292273,519582,102540,-227309,17386,,,48,31,1207432
2008-01-29,combined,ust2y,lev_money,256313,264540,23406,-8227,-122349,,,44,28,1207432
2008-01-29,combined,ust2y,other_rept,105887,67318,5772,38569,11701,,,16,18,1207432
2008-01-29,combined,ust2y,nonrept,129695,105411,,24284,133169,,,,,1207432
2008-02-05,combined,ust2y,dealer,241027,92383,39256,148644,-24039,,,39,24,1258113
2008-02-05,combined,ust2y,asset_mgr,278374,534324,121458,-255950,-28641,,,49,32,1258113
2008-02-05,combined,ust2y,lev_money,267702,270934,26060,-3232,4995,,,42,28,1258113
2008-02-05,combined,ust2y,other_rept,129681,63669,6812,66012,27443,,,18,15,1258113
2008-02-05,combined,ust2y,nonrept,147743,103217,,44526,20242,,,,,1258113
2008-02-12,combined,ust2y,dealer,252104,123016,56651,129088,-19556,,,34,24,1328422
2008-02-12,combined,ust2y,asset_mgr,284626,521958,128051,-237332,18618,,,50,37,1328422
2008-02-12,combined,ust2y,lev_money,297376,278190,29622,19186,22418,,,40,32,1328422
2008-02-12,combined,ust2y,other_rept,132057,68928,8698,63129,-2883,,,17,15,1328422
2008-02-12,combined,ust2y,nonrept,139238,113308,,25930,-18596,,,,,1328422
2008-02-19,combined,ust2y,dealer,270760,114176,68171,156584,27496,,,40,25,1361480
2008-02-19,combined,ust2y,asset_mgr,300433,530533,117075,-230100,7232,,,50,31,1361480
2008-02-19,combined,ust2y,lev_money,293952,297329,42271,-3377,-22563,,,40,32,1361480
2008-02-19,combined,ust2y,other_rept,115425,67181,11377,48244,-14885,,,16,14,1361480
2008-02-19,combined,ust2y,nonrept,142018,113369,,28649,2719,,,,,1361480
2008-02-26,combined,ust2y,dealer,278991,110966,90252,168025,11441,,,35,24,1382990
2008-02-26,combined,ust2y,asset_mgr,299148,524249,125098,-225101,4999,,,47,31,1382990
2008-02-26,combined,ust2y,lev_money,285395,285300,44942,95,3472,,,43,30,1382990
2008-02-26,combined,ust2y,other_rept,112097,61575,5419,50522,2278,,,15,10,1382990
2008-02-26,combined,ust2y,nonrept,141649,135189,,6460,-22189,,,,,1382990
2008-03-04,combined,ust2y,dealer,262566,106573,75730,155993,-12032,,,36,20,1332107
2008-03-04,combined,ust2y,asset_mgr,347792,560245,88288,-212453,12648,,,51,31,1332107
2008-03-04,combined,ust2y,lev_money,267233,264566,45813,2667,2572,,,41,31,1332107
2008-03-04,combined,ust2y,other_rept,105750,66829,7751,38921,-11601,,,21,12,1332107
2008-03-04,combined,ust2y,nonrept,131185,116312,,14873,8413,,,,,1332107
2008-03-11,combined,ust2y,dealer,154119,73352,42990,80767,-75226,,,30,27,1191372
2008-03-11,combined,ust2y,asset_mgr,386422,567253,81400,-180831,31622,,,50,31,1191372
2008-03-11,combined,ust2y,lev_money,275036,180791,33105,94245,91578,,,37,31,1191372
2008-03-11,combined,ust2y,other_rept,88527,72902,6110,15625,-23296,,,18,11,1191372
2008-03-11,combined,ust2y,nonrept,123663,133468,,-9805,-24678,,,,,1191372
2008-03-18,combined,ust2y,dealer,167914,94692,48158,73222,-7545,,,28,27,1147740
2008-03-18,combined,ust2y,asset_mgr,360552,566320,77706,-205768,-24937,,,46,35,1147740
2008-03-18,combined,ust2y,lev_money,244045,129123,29191,114922,20677,,,40,28,1147740
2008-03-18,combined,ust2y,other_rept,74922,81395,9864,-6473,-22098,,,17,14,1147740
2008-03-18,combined,ust2y,nonrept,135388,111291,,24097,33902,,,,,1147740
2008-03-25,combined,ust2y,dealer,174457,90480,33526,83977,10755,,,24,23,1163447
2008-03-25,combined,ust2y,asset_mgr,352353,560689,92284,-208336,-2568,,,44,33,1163447
2008-03-25,combined,ust2y,lev_money,286657,122623,17313,164034,49112,,,31,29,1163447
2008-03-25,combined,ust2y,other_rept,80154,122654,5137,-42500,-36027,,,15,14,1163447
2008-03-25,combined,ust2y,nonrept,121568,118743,,2825,-21272,,,,,1163447
2008-04-01,combined,ust2y,dealer,197745,117651,28820,80094,-3883,,,25,28,1147933
2008-04-01,combined,ust2y,asset_mgr,378119,543070,76970,-164951,43385,,,45,33,1147933
2008-04-01,combined,ust2y,lev_money,260803,131246,16999,129557,-34477,,,29,29,1147933
2008-04-01,combined,ust2y,other_rept,66109,114321,4656,-48212,-5712,,,12,13,1147933
2008-04-01,combined,ust2y,nonrept,117714,114201,,3513,688,,,,,1147933
2008-04-08,combined,ust2y,dealer,187242,97323,33422,89919,9825,,,25,28,1143922
2008-04-08,combined,ust2y,asset_mgr,374013,547445,94206,-173432,-8481,,,43,33,1143922
2008-04-08,combined,ust2y,lev_money,228032,114984,18406,113048,-16509,,,34,25,1143922
2008-04-08,combined,ust2y,other_rept,72667,116146,4086,-43479,4733,,,15,14,1143922
2008-04-08,combined,ust2y,nonrept,131848,117904,,13944,10431,,,,,1143922
2008-04-15,combined,ust2y,dealer,186161,67798,26356,118363,28444,,,29,24,1104490
2008-04-15,combined,ust2y,asset_mgr,403189,566304,81926,-163115,10317,,,43,32,1104490
2008-04-15,combined,ust2y,lev_money,177265,109162,25334,68103,-44945,,,37,21,1104490
2008-04-15,combined,ust2y,other_rept,71190,111204,4025,-40014,3465,,,16,14,1104490
2008-04-15,combined,ust2y,nonrept,129045,112381,,16664,2720,,,,,1104490
2008-04-22,combined,ust2y,dealer,182125,66162,24782,115963,-2400,,,30,25,1136189
2008-04-22,combined,ust2y,asset_mgr,397697,591292,94807,-193595,-30480,,,47,28,1136189
2008-04-22,combined,ust2y,lev_money,197881,93682,26223,104199,36096,,,40,24,1136189
2008-04-22,combined,ust2y,other_rept,76512,113462,6530,-36950,3064,,,14,14,1136189
2008-04-22,combined,ust2y,nonrept,129633,119250,,10383,-6281,,,,,1136189
2008-04-29,combined,ust2y,dealer,187508,68528,25058,118980,3017,,,27,23,1135694
2008-04-29,combined,ust2y,asset_mgr,421207,631760,81408,-210553,-16958,,,53,26,1135694
2008-04-29,combined,ust2y,lev_money,186957,92426,27751,94531,-9668,,,38,31,1135694
2008-04-29,combined,ust2y,other_rept,76143,91151,5545,-15008,21942,,,14,14,1135694
2008-04-29,combined,ust2y,nonrept,124116,112066,,12050,1667,,,,,1135694
2008-05-06,combined,ust2y,dealer,197874,75913,32523,121961,2981,,,28,28,1174403
2008-05-06,combined,ust2y,asset_mgr,398757,645294,79323,-246537,-35984,,,52,30,1174403
2008-05-06,combined,ust2y,lev_money,225218,90315,31604,134903,40372,,,33,31,1174403
2008-05-06,combined,ust2y,other_rept,79594,99169,4014,-19575,-4567,,,15,18,1174403
2008-05-06,combined,ust2y,nonrept,125496,116249,,9247,-2803,,,,,1174403
2008-05-13,combined,ust2y,dealer,234656,79332,39369,155324,33363,,,34,27,1247834
2008-05-13,combined,ust2y,asset_mgr,381263,659108,85748,-277845,-31308,,,53,31,1247834
2008-05-13,combined,ust2y,lev_money,270897,95664,33046,175233,40330,,,42,29,1247834
2008-05-13,combined,ust2y,other_rept,81139,141953,6070,-60814,-41239,,,17,15,1247834
2008-05-13,combined,ust2y,nonrept,115647,107544,,8103,-1144,,,,,1247834
2008-05-20,combined,ust2y,dealer,200689,87334,37053,113355,-41969,,,31,28,1192948
2008-05-20,combined,ust2y,asset_mgr,364878,575055,92823,-210177,67668,,,50,34,1192948
2008-05-20,combined,ust2y,lev_money,259534,83988,41572,175546,313,,,34,30,1192948
2008-05-20,combined,ust2y,other_rept,80710,166485,5456,-85775,-24961,,,16,14,1192948
2008-05-20,combined,ust2y,nonrept,110233,103181,,7052,-1051,,,,,1192948
2008-05-27,combined,ust2y,dealer,140671,91948,34304,48723,-64632,,,22,28,1113907
2008-05-27,combined,ust2y,asset_mgr,377553,462827,95762,-85274,124903,,,49,31,1113907
2008-05-27,combined,ust2y,lev_money,243098,91470,36000,151628,-23918,,,26,30,1113907
2008-05-27,combined,ust2y,other_rept,79231,184899,4540,-105668,-19893,,,17,14,1113907
2008-05-27,combined,ust2y,nonrept,102748,112156,,-9408,-16460,,,,,1113907
2008-06-03,combined,ust2y,dealer,131811,66733,42493,65078,16355,65.9,0.57,23,27,1046084
2008-06-03,combined,ust2y,asset_mgr,348285,465485,81277,-117200,-31926,34.1,-0.76,49,28,1046084
2008-06-03,combined,ust2y,lev_money,216349,86198,19774,130151,-21477,91.8,1.48,33,31,1046084
2008-06-03,combined,ust2y,other_rept,82291,173975,3570,-91684,13984,1.4,-3.08,14,11,1046084
2008-06-03,combined,ust2y,nonrept,120234,106579,,13655,23063,35.1,-0.38,,,1046084
2008-06-10,combined,ust2y,dealer,122950,91260,32252,31690,-33388,57.6,0.22,23,29,986512
2008-06-10,combined,ust2y,asset_mgr,348267,454978,75896,-106711,10489,35.7,-0.7,47,28,986512
2008-06-10,combined,ust2y,lev_money,197769,77767,27414,120002,-10149,88.1,1.38,32,30,986512
2008-06-10,combined,ust2y,other_rept,74758,110022,3321,-35264,56420,11.0,-1.29,15,13,986512
2008-06-10,combined,ust2y,nonrept,103886,113602,,-9716,-23371,6.2,-1.31,,,986512
2008-06-17,combined,ust2y,dealer,75953,80078,38336,-4125,-35815,47.6,-0.16,22,28,947964
2008-06-17,combined,ust2y,asset_mgr,343144,443930,76926,-100786,5925,36.3,-0.66,46,25,947964
2008-06-17,combined,ust2y,lev_money,191495,72942,30056,118553,-1449,87.3,1.35,30,27,947964
2008-06-17,combined,ust2y,other_rept,79671,71316,4338,8355,43619,53.3,0.08,13,13,947964
2008-06-17,combined,ust2y,nonrept,108045,130042,,-21997,-12281,1.4,-1.77,,,947964
2008-06-24,combined,ust2y,dealer,90459,96526,40195,-6067,-1942,47.2,-0.18,21,30,1039918
2008-06-24,combined,ust2y,asset_mgr,340720,454074,123495,-113354,-12568,34.1,-0.72,43,28,1039918
2008-06-24,combined,ust2y,lev_money,225468,60079,26157,165389,46836,97.7,1.7,29,26,1039918
2008-06-24,combined,ust2y,other_rept,80165,133675,5405,-53510,-61865,4.2,-1.83,14,15,1039918
2008-06-24,combined,ust2y,nonrept,107855,100313,,7542,29539,22.9,-0.59,,,1039918
2008-07-01,combined,ust2y,dealer,77504,96355,27239,-18851,-12784,41.2,-0.32,23,31,970716
2008-07-01,combined,ust2y,asset_mgr,311693,403857,129099,-92164,21190,39.4,-0.6,39,28,970716
2008-07-01,combined,ust2y,lev_money,189686,62218,27217,127468,-37921,88.4,1.38,32,25,970716
2008-07-01,combined,ust2y,other_rept,82807,112621,8400,-29814,23696,12.5,-1.08,14,15,970716
2008-07-01,combined,ust2y,nonrept,117072,103710,,13362,5820,35.6,-0.35,,,970716
2008-07-08,combined,ust2y,dealer,71744,84405,35806,-12661,6190,44.5,-0.25,25,25,965793
2008-07-08,combined,ust2y,asset_mgr,287982,392356,114816,-104374,-12210,36.2,-0.66,38,32,965793
2008-07-08,combined,ust2y,lev_money,211292,60945,28002,150347,22879,93.1,1.53,34,27,965793
2008-07-08,combined,ust2y,other_rept,79249,148308,9555,-69059,-39245,3.2,-2.24,13,18,965793
2008-07-08,combined,ust2y,nonrept,127346,91599,,35747,22385,75.7,0.55,,,965793
2008-07-15,combined,ust2y,dealer,63059,90437,41186,-27378,-14717,36.8,-0.41,21,27,952583
2008-07-15,combined,ust2y,asset_mgr,295373,385497,94515,-90124,14250,40.5,-0.57,40,33,952583
